week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2024-03-11,BEV005,STR018,North,205,8681.75,True,Bundle,0.23
2024-03-11,BEV005,STR019,North,70,3850.0,False,,0.0
2024-03-11,BEV005,STR020,West,93,3682.8,True,BOGO,0.28
2024-03-11,BEV005,STR021,West,137,7535.0,False,,0.0
2024-03-11,BEV005,STR022,South,174,9570.0,False,,0.0
2024-03-11,BEV005,STR023,South,104,5720.0,False,,0.0
2024-03-11,BEV005,STR024,East,127,5518.15,True,Bundle,0.21
2024-03-11,BEV005,STR025,East,41,2255.0,False,,0.0
2024-03-11,BEV006,STR001,North,143,13585.0,False,,0.0
2024-03-11,BEV006,STR002,North,146,13870.0,False,,0.0
2024-03-11,BEV006,STR003,West,62,5890.0,False,,0.0
2024-03-11,BEV006,STR004,East,131,12445.0,False,,0.0
2024-03-11,BEV006,STR005,East,159,12084.0,True,BOGO,0.2
2024-03-11,BEV006,STR006,East,100,9500.0,False,,0.0
2024-03-11,BEV006,STR007,East,87,8265.0,False,,0.0
2024-03-11,BEV006,STR008,West,221,14906.45,True,Price Cut,0.29
2024-03-11,BEV006,STR009,South,103,9785.0,False,,0.0
2024-03-11,BEV006,STR010,South,321,28970.25,True,Price Cut,0.05
2024-03-11,BEV006,STR011,East,69,5637.3,True,BOGO,0.14
2024-03-11,BEV006,STR012,West,100,9500.0,False,,0.0
2024-03-11,BEV006,STR013,South,158,15010.0,False,,0.0
2024-03-11,BEV006,STR014,West,72,6840.0,False,,0.0
2024-03-11,BEV006,STR015,West,99,6865.65,True,BOGO,0.27
2024-03-11,BEV006,STR016,South,55,5225.0,False,,0.0
2024-03-11,BEV006,STR017,South,94,8930.0,False,,0.0
2024-03-11,BEV006,STR018,North,229,20014.6,True,Display Feature,0.08
2024-03-11,BEV006,STR019,North,138,13110.0,False,,0.0
2024-03-11,BEV006,STR020,West,106,7653.2,True,Price Cut,0.24
2024-03-11,BEV006,STR021,West,108,10260.0,False,,0.0
2024-03-11,BEV006,STR022,South,68,6460.0,False,,0.0
2024-03-11,BEV006,STR023,South,99,9405.0,False,,0.0
2024-03-11,BEV006,STR024,East,70,6650.0,False,,0.0
2024-03-11,BEV006,STR025,East,120,11400.0,False,,0.0
2024-03-11,BEV007,STR001,North,96,7680.0,False,,0.0
2024-03-11,BEV007,STR002,North,102,5875.2,True,BOGO,0.28
2024-03-11,BEV007,STR003,West,113,9040.0,False,,0.0
2024-03-11,BEV007,STR004,East,51,4080.0,False,,0.0
2024-03-11,BEV007,STR005,East,88,5209.6,True,BOGO,0.26
2024-03-11,BEV007,STR006,East,90,7200.0,False,,0.0
2024-03-11,BEV007,STR007,East,113,9040.0,False,,0.0
2024-03-11,BEV007,STR008,West,62,4960.0,False,,0.0
2024-03-11,BEV007,STR009,South,170,13600.0,False,,0.0
2024-03-11,BEV007,STR010,South,143,8465.6,True,BOGO,0.26
2024-03-11,BEV007,STR011,East,118,9440.0,False,,0.0
2024-03-11,BEV007,STR012,West,143,9037.6,True,Price Cut,0.21
2024-03-11,BEV007,STR013,South,280,20608.0,True,BOGO,0.08
2024-03-11,BEV007,STR014,West,162,12960.0,False,,0.0
2024-03-11,BEV007,STR015,West,86,6880.0,False,,0.0
2024-03-11,BEV007,STR016,South,286,18075.2,True,Price Cut,0.21
2024-03-11,BEV007,STR017,South,179,12172.0,True,Display Feature,0.15
2024-03-11,BEV007,STR018,North,220,14960.0,True,Bundle,0.15
2024-03-11,BEV007,STR019,North,145,8816.0,True,Display Feature,0.24
2024-03-11,BEV007,STR020,West,239,13957.6,True,Bundle,0.27
2024-03-11,BEV007,STR021,West,72,5760.0,False,,0.0
2024-03-11,BEV007,STR022,South,256,16998.4,True,BOGO,0.17
2024-03-11,BEV007,STR023,South,120,9600.0,False,,0.0
2024-03-11,BEV007,STR024,East,210,14112.0,True,Price Cut,0.16
2024-03-11,BEV007,STR025,East,125,10000.0,False,,0.0
2024-03-11,BEV008,STR001,North,44,3740.0,False,,0.0
2024-03-11,BEV008,STR002,North,79,6715.0,False,,0.0
2024-03-11,BEV008,STR003,West,162,13770.0,False,,0.0
2024-03-11,BEV008,STR004,East,211,14168.65,True,Bundle,0.21
2024-03-11,BEV008,STR005,East,82,6970.0,False,,0.0
2024-03-11,BEV008,STR006,East,126,8568.0,True,BOGO,0.2
2024-03-11,BEV008,STR007,East,192,12076.8,True,Price Cut,0.26
2024-03-11,BEV008,STR008,West,70,5950.0,False,,0.0
2024-03-11,BEV008,STR009,South,127,10039.35,True,Display Feature,0.07
2024-03-11,BEV008,STR010,South,68,5780.0,False,,0.0
2024-03-11,BEV008,STR011,East,90,7650.0,False,,0.0
2024-03-11,BEV008,STR012,West,151,12835.0,False,,0.0
2024-03-11,BEV008,STR013,South,70,5950.0,False,,0.0
2024-03-11,BEV008,STR014,West,122,10370.0,False,,0.0
2024-03-11,BEV008,STR015,West,127,10795.0,False,,0.0
2024-03-11,BEV008,STR016,South,168,14280.0,False,,0.0
2024-03-11,BEV008,STR017,South,253,19999.65,True,Price Cut,0.07
2024-03-11,BEV008,STR018,North,79,6715.0,False,,0.0
2024-03-11,BEV008,STR019,North,44,3740.0,False,,0.0
2024-03-11,BEV008,STR020,West,291,22756.2,True,BOGO,0.08
2024-03-11,BEV008,STR021,West,64,5440.0,False,,0.0
2024-03-11,BEV008,STR022,South,174,14790.0,False,,0.0
2024-03-11,BEV008,STR023,South,95,5733.25,True,Price Cut,0.29
2024-03-11,BEV008,STR024,East,162,12530.7,True,Price Cut,0.09
2024-03-11,BEV008,STR025,East,118,10030.0,False,,0.0
2024-03-11,BEV009,STR001,North,71,6390.0,False,,0.0
2024-03-11,BEV009,STR002,North,140,12600.0,False,,0.0
2024-03-11,BEV009,STR003,West,174,14407.2,True,Price Cut,0.08
2024-03-11,BEV009,STR004,East,71,6390.0,False,,0.0
2024-03-11,BEV009,STR005,East,99,8910.0,False,,0.0
2024-03-11,BEV009,STR006,East,110,9900.0,False,,0.0
2024-03-11,BEV009,STR007,East,130,11700.0,False,,0.0
2024-03-11,BEV009,STR008,West,138,12420.0,False,,0.0
2024-03-11,BEV009,STR009,South,128,11520.0,False,,0.0
2024-03-11,BEV009,STR010,South,66,5940.0,False,,0.0
2024-03-11,BEV009,STR011,East,176,14414.4,True,Price Cut,0.09
2024-03-11,BEV009,STR012,West,136,12240.0,False,,0.0
2024-03-11,BEV009,STR013,South,121,10890.0,False,,0.0
2024-03-11,BEV009,STR014,West,127,11430.0,False,,0.0
2024-03-11,BEV009,STR015,West,50,4500.0,False,,0.0
2024-03-11,BEV009,STR016,South,132,11048.4,True,BOGO,0.07
2024-03-11,BEV009,STR017,South,127,9372.6,True,Display Feature,0.18
2024-03-11,BEV009,STR018,North,49,4410.0,False,,0.0
2024-03-11,BEV009,STR019,North,59,5310.0,False,,0.0
2024-03-11,BEV009,STR020,West,159,14310.0,False,,0.0
2024-03-11,BEV009,STR021,West,60,5400.0,False,,0.0
2024-03-11,BEV009,STR022,South,102,9180.0,False,,0.0
2024-03-11,BEV009,STR023,South,126,11340.0,False,,0.0
2024-03-11,BEV009,STR024,East,59,5310.0,False,,0.0
2024-03-11,BEV009,STR025,East,170,11781.0,True,Price Cut,0.23
2024-03-11,BEV010,STR001,North,141,6345.0,False,,0.0
2024-03-11,BEV010,STR002,North,76,3420.0,False,,0.0
2024-03-11,BEV010,STR003,West,157,7065.0,False,,0.0
2024-03-11,BEV010,STR004,East,109,4905.0,False,,0.0
2024-03-11,BEV010,STR005,East,124,5580.0,False,,0.0
2024-03-11,BEV010,STR006,East,45,2025.0,False,,0.0
2024-03-11,BEV010,STR007,East,216,8553.6,True,Display Feature,0.12
2024-03-11,BEV010,STR008,West,79,3555.0,False,,0.0
2024-03-11,BEV010,STR009,South,90,4050.0,False,,0.0
2024-03-11,BEV010,STR010,South,157,7065.0,False,,0.0
2024-03-11,BEV010,STR011,East,59,2655.0,False,,0.0
2024-03-11,BEV010,STR012,West,149,5498.1,True,Price Cut,0.18
2024-03-11,BEV010,STR013,South,106,4770.0,False,,0.0
2024-03-11,BEV010,STR014,West,108,4860.0,False,,0.0
2024-03-11,BEV010,STR015,West,114,5130.0,False,,0.0
2024-03-11,BEV010,STR016,South,297,11226.6,True,BOGO,0.16
2024-03-11,BEV010,STR017,South,66,2970.0,False,,0.0
2024-03-11,BEV010,STR018,North,187,6142.95,True,Display Feature,0.27
2024-03-11,BEV010,STR019,North,188,7191.0,True,Price Cut,0.15
2024-03-11,BEV010,STR020,West,95,4275.0,False,,0.0
2024-03-11,BEV010,STR021,West,119,5355.0,False,,0.0
2024-03-11,BEV010,STR022,South,273,9828.0,True,Display Feature,0.2
2024-03-11,BEV010,STR023,South,81,3645.0,False,,0.0
2024-03-11,BEV010,STR024,East,39,1755.0,False,,0.0
2024-03-11,BEV010,STR025,East,75,2463.75,True,Display Feature,0.27
2024-03-11,BEV011,STR001,North,99,4455.0,False,,0.0
2024-03-11,BEV011,STR002,North,119,5355.0,False,,0.0
2024-03-11,BEV011,STR003,West,84,3780.0,False,,0.0
2024-03-11,BEV011,STR004,East,48,2160.0,False,,0.0
2024-03-11,BEV011,STR005,East,39,1755.0,False,,0.0
2024-03-11,BEV011,STR006,East,52,2340.0,False,,0.0
2024-03-11,BEV011,STR007,East,97,4365.0,False,,0.0
2024-03-11,BEV011,STR008,West,159,5151.6,True,Display Feature,0.28
2024-03-11,BEV011,STR009,South,124,5580.0,False,,0.0
2024-03-11,BEV011,STR010,South,55,2475.0,False,,0.0
2024-03-11,BEV011,STR011,East,75,3375.0,False,,0.0
2024-03-11,BEV011,STR012,West,141,6345.0,False,,0.0
2024-03-11,BEV011,STR013,South,202,6453.9,True,Bundle,0.29
2024-03-11,BEV011,STR014,West,310,11578.5,True,Price Cut,0.17
2024-03-11,BEV011,STR015,West,102,4590.0,False,,0.0
2024-03-11,BEV011,STR016,South,137,5116.95,True,Bundle,0.17
2024-03-11,BEV011,STR017,South,108,4422.6,True,Price Cut,0.09
2024-03-11,BEV011,STR018,North,64,2880.0,False,,0.0
2024-03-11,BEV011,STR019,North,67,3015.0,False,,0.0
2024-03-11,BEV011,STR020,West,121,5445.0,False,,0.0
2024-03-11,BEV011,STR021,West,102,4590.0,False,,0.0
2024-03-11,BEV011,STR022,South,100,4500.0,False,,0.0
2024-03-11,BEV011,STR023,South,168,7560.0,False,,0.0
2024-03-11,BEV011,STR024,East,121,4192.65,True,BOGO,0.23
2024-03-11,BEV011,STR025,East,120,5400.0,False,,0.0
2024-03-11,BEV012,STR001,North,78,3120.0,False,,0.0
2024-03-11,BEV012,STR002,North,112,4480.0,False,,0.0
2024-03-11,BEV012,STR003,West,126,4132.8,True,BOGO,0.18
2024-03-11,BEV012,STR004,East,123,4920.0,False,,0.0
2024-03-11,BEV012,STR005,East,188,6617.6,True,Price Cut,0.12
2024-03-11,BEV012,STR006,East,73,2920.0,False,,0.0
2024-03-11,BEV012,STR007,East,109,4360.0,False,,0.0
2024-03-11,BEV012,STR008,West,94,3760.0,False,,0.0
2024-03-11,BEV012,STR009,South,142,5680.0,False,,0.0
2024-03-11,BEV012,STR010,South,82,2361.6,True,BOGO,0.28
2024-03-11,BEV012,STR011,East,105,4200.0,False,,0.0
2024-03-11,BEV012,STR012,West,86,3440.0,False,,0.0
2024-03-11,BEV012,STR013,South,148,5920.0,False,,0.0
2024-03-11,BEV012,STR014,West,108,3672.0,True,Price Cut,0.15
2024-03-11,BEV012,STR015,West,77,3080.0,False,,0.0
2024-03-11,BEV012,STR016,South,171,6840.0,False,,0.0
2024-03-11,BEV012,STR017,South,111,4129.2,True,Price Cut,0.07
2024-03-11,BEV012,STR018,North,104,4160.0,False,,0.0
2024-03-11,BEV012,STR019,North,117,4680.0,False,,0.0
2024-03-11,BEV012,STR020,West,154,6160.0,False,,0.0
2024-03-11,BEV012,STR021,West,73,2920.0,False,,0.0
2024-03-11,BEV012,STR022,South,86,3440.0,False,,0.0
2024-03-11,BEV012,STR023,South,153,6120.0,False,,0.0
2024-03-11,BEV012,STR024,East,36,1440.0,False,,0.0
2024-03-11,BEV012,STR025,East,43,1720.0,False,,0.0
2024-03-11,BEV013,STR001,North,161,7325.5,True,Display Feature,0.09
2024-03-11,BEV013,STR002,North,297,13513.5,True,Bundle,0.09
2024-03-11,BEV013,STR003,West,125,6250.0,False,,0.0
2024-03-11,BEV013,STR004,East,37,1850.0,False,,0.0
2024-03-11,BEV013,STR005,East,240,9840.0,True,Display Feature,0.18
2024-03-11,BEV013,STR006,East,95,3467.5,True,Price Cut,0.27
2024-03-11,BEV013,STR007,East,76,3800.0,False,,0.0
2024-03-11,BEV013,STR008,West,85,4250.0,False,,0.0
2024-03-11,BEV013,STR009,South,110,5500.0,False,,0.0
2024-03-11,BEV013,STR010,South,60,3000.0,False,,0.0
2024-03-11,BEV013,STR011,East,56,2800.0,False,,0.0
2024-03-11,BEV013,STR012,West,62,3100.0,False,,0.0
2024-03-11,BEV013,STR013,South,198,8613.0,True,Price Cut,0.13
2024-03-11,BEV013,STR014,West,165,7342.5,True,Bundle,0.11
2024-03-11,BEV013,STR015,West,103,5150.0,False,,0.0
2024-03-11,BEV013,STR016,South,141,7050.0,False,,0.0
2024-03-11,BEV013,STR017,South,61,3050.0,False,,0.0
2024-03-11,BEV013,STR018,North,268,11524.0,True,Price Cut,0.14
2024-03-11,BEV013,STR019,North,57,2850.0,False,,0.0
2024-03-11,BEV013,STR020,West,133,6650.0,False,,0.0
2024-03-11,BEV013,STR021,West,246,9840.0,True,Bundle,0.2
2024-03-11,BEV013,STR022,South,78,3159.0,True,Price Cut,0.19
2024-03-11,BEV013,STR023,South,88,4400.0,False,,0.0
2024-03-11,BEV013,STR024,East,36,1800.0,False,,0.0
2024-03-11,BEV013,STR025,East,134,6700.0,False,,0.0
2024-03-11,BEV014,STR001,North,48,3120.0,False,,0.0
2024-03-11,BEV014,STR002,North,107,6955.0,False,,0.0
2024-03-11,BEV014,STR003,West,99,6435.0,False,,0.0
2024-03-11,BEV014,STR004,East,66,4290.0,False,,0.0
2024-03-11,BEV014,STR005,East,60,3900.0,False,,0.0
2024-03-11,BEV014,STR006,East,61,3965.0,False,,0.0
2024-03-11,BEV014,STR007,East,123,7995.0,False,,0.0
2024-03-11,BEV014,STR008,West,113,7345.0,False,,0.0
2024-03-11,BEV014,STR009,South,270,13513.5,True,Display Feature,0.23
2024-03-11,BEV014,STR010,South,73,4745.0,False,,0.0
2024-03-11,BEV014,STR011,East,127,8255.0,False,,0.0
2024-03-11,BEV014,STR012,West,68,4420.0,False,,0.0
2024-03-11,BEV014,STR013,South,302,15507.7,True,BOGO,0.21
2024-03-11,BEV014,STR014,West,116,5730.4,True,Price Cut,0.24
2024-03-11,BEV014,STR015,West,229,13694.2,True,Bundle,0.08
2024-03-11,BEV014,STR016,South,192,9484.8,True,Display Feature,0.24
2024-03-11,BEV014,STR017,South,122,7930.0,False,,0.0
2024-03-11,BEV014,STR018,North,65,4225.0,False,,0.0
2024-03-11,BEV014,STR019,North,59,3835.0,False,,0.0
2024-03-11,BEV014,STR020,West,158,10270.0,False,,0.0
2024-03-11,BEV014,STR021,West,56,3640.0,False,,0.0
2024-03-11,BEV014,STR022,South,122,7930.0,False,,0.0
2024-03-11,BEV014,STR023,South,182,8990.8,True,Display Feature,0.24
2024-03-11,BEV014,STR024,East,87,5655.0,False,,0.0
2024-03-11,BEV014,STR025,East,126,8190.0,False,,0.0
2024-03-11,BEV015,STR001,North,83,6225.0,False,,0.0
2024-03-11,BEV015,STR002,North,95,7125.0,False,,0.0
2024-03-11,BEV015,STR003,West,50,3750.0,False,,0.0
2024-03-11,BEV015,STR004,East,56,4200.0,False,,0.0
2024-03-11,BEV015,STR005,East,98,5586.0,True,Bundle,0.24
2024-03-11,BEV015,STR006,East,203,13245.75,True,BOGO,0.13
2024-03-11,BEV015,STR007,East,56,4200.0,False,,0.0
2024-03-11,BEV015,STR008,West,134,10050.0,False,,0.0
2024-03-11,BEV015,STR009,South,156,11700.0,False,,0.0
2024-03-11,BEV015,STR010,South,145,8482.5,True,Bundle,0.22
2024-03-11,BEV015,STR011,East,66,4950.0,False,,0.0
2024-03-11,BEV015,STR012,West,73,5475.0,False,,0.0
2024-03-11,BEV015,STR013,South,121,9075.0,False,,0.0
2024-03-11,BEV015,STR014,West,44,3300.0,False,,0.0
2024-03-11,BEV015,STR015,West,77,5775.0,False,,0.0
2024-03-11,BEV015,STR016,South,72,4914.0,True,Price Cut,0.09
2024-03-11,BEV015,STR017,South,150,11250.0,False,,0.0
2024-03-11,BEV015,STR018,North,96,7200.0,False,,0.0
2024-03-11,BEV015,STR019,North,120,9000.0,False,,0.0
2024-03-11,BEV015,STR020,West,58,4350.0,False,,0.0
2024-03-11,BEV015,STR021,West,179,11948.25,True,Display Feature,0.11
2024-03-11,BEV015,STR022,South,109,8175.0,False,,0.0
2024-03-11,BEV015,STR023,South,122,9150.0,False,,0.0
2024-03-11,BEV015,STR024,East,76,4332.0,True,Price Cut,0.24
2024-03-11,BEV015,STR025,East,160,11280.0,True,Price Cut,0.06
2024-03-18,BEV001,STR001,North,110,4400.0,False,,0.0
2024-03-18,BEV001,STR002,North,219,6219.6,True,Display Feature,0.29
2024-03-18,BEV001,STR003,West,73,2920.0,False,,0.0
2024-03-18,BEV001,STR004,East,45,1800.0,False,,0.0
2024-03-18,BEV001,STR005,East,171,5677.2,True,BOGO,0.17
2024-03-18,BEV001,STR006,East,129,5160.0,False,,0.0
2024-03-18,BEV001,STR007,East,121,4840.0,False,,0.0
2024-03-18,BEV001,STR008,West,160,6400.0,False,,0.0
2024-03-18,BEV001,STR009,South,78,3120.0,False,,0.0
2024-03-18,BEV001,STR010,South,224,6899.2,True,Display Feature,0.23
2024-03-18,BEV001,STR011,East,73,2715.6,True,Price Cut,0.07
2024-03-18,BEV001,STR012,West,126,5040.0,False,,0.0
2024-03-18,BEV001,STR013,South,135,5400.0,False,,0.0
2024-03-18,BEV001,STR014,West,234,8236.8,True,Display Feature,0.12
2024-03-18,BEV001,STR015,West,174,5916.0,True,Display Feature,0.15
2024-03-18,BEV001,STR016,South,136,5440.0,False,,0.0
2024-03-18,BEV001,STR017,South,75,3000.0,False,,0.0
2024-03-18,BEV001,STR018,North,112,4480.0,False,,0.0
2024-03-18,BEV001,STR019,North,130,5200.0,False,,0.0
2024-03-18,BEV001,STR020,West,163,6520.0,False,,0.0
2024-03-18,BEV001,STR021,West,71,2840.0,False,,0.0
2024-03-18,BEV001,STR022,South,157,6280.0,False,,0.0
2024-03-18,BEV001,STR023,South,124,4960.0,False,,0.0
2024-03-18,BEV001,STR024,East,117,4680.0,False,,0.0
2024-03-18,BEV001,STR025,East,178,5838.4,True,Display Feature,0.18
2024-03-18,BEV002,STR001,North,126,5292.0,False,,0.0
2024-03-18,BEV002,STR002,North,144,6048.0,False,,0.0
2024-03-18,BEV002,STR003,West,67,2814.0,False,,0.0
2024-03-18,BEV002,STR004,East,270,8278.2,True,Price Cut,0.27
2024-03-18,BEV002,STR005,East,55,2310.0,False,,0.0
2024-03-18,BEV002,STR006,East,74,3108.0,False,,0.0
2024-03-18,BEV002,STR007,East,161,6153.42,True,Display Feature,0.09
2024-03-18,BEV002,STR008,West,147,6174.0,False,,0.0
2024-03-18,BEV002,STR009,South,158,6038.76,True,Price Cut,0.09
2024-03-18,BEV002,STR010,South,61,2562.0,False,,0.0
2024-03-18,BEV002,STR011,East,260,10374.0,True,BOGO,0.05
2024-03-18,BEV002,STR012,West,44,1848.0,False,,0.0
2024-03-18,BEV002,STR013,South,331,12372.78,True,Price Cut,0.11
2024-03-18,BEV002,STR014,West,118,4956.0,False,,0.0
2024-03-18,BEV002,STR015,West,102,4284.0,False,,0.0
2024-03-18,BEV002,STR016,South,323,11259.78,True,Bundle,0.17
2024-03-18,BEV002,STR017,South,283,10103.1,True,Price Cut,0.15
2024-03-18,BEV002,STR018,North,61,2562.0,False,,0.0
2024-03-18,BEV002,STR019,North,82,3444.0,False,,0.0
2024-03-18,BEV002,STR020,West,155,6510.0,False,,0.0
2024-03-18,BEV002,STR021,West,300,11214.0,True,Bundle,0.11
2024-03-18,BEV002,STR022,South,109,4578.0,False,,0.0
2024-03-18,BEV002,STR023,South,78,2751.84,True,Display Feature,0.16
2024-03-18,BEV002,STR024,East,85,3570.0,False,,0.0
2024-03-18,BEV002,STR025,East,99,3783.78,True,Bundle,0.09
2024-03-18,BEV003,STR001,North,156,3471.0,True,Bundle,0.11
2024-03-18,BEV003,STR002,North,89,2225.0,False,,0.0
2024-03-18,BEV003,STR003,West,130,3250.0,False,,0.0
2024-03-18,BEV003,STR004,East,88,1584.0,True,Bundle,0.28
2024-03-18,BEV003,STR005,East,132,3135.0,True,Display Feature,0.05
2024-03-18,BEV003,STR006,East,48,1200.0,False,,0.0
2024-03-18,BEV003,STR007,East,106,2650.0,False,,0.0
2024-03-18,BEV003,STR008,West,182,3230.5,True,Display Feature,0.29
2024-03-18,BEV003,STR009,South,162,4050.0,False,,0.0
2024-03-18,BEV003,STR010,South,136,3400.0,False,,0.0
2024-03-18,BEV003,STR011,East,60,1500.0,False,,0.0
2024-03-18,BEV003,STR012,West,197,4481.75,True,Display Feature,0.09
2024-03-18,BEV003,STR013,South,90,2250.0,False,,0.0
2024-03-18,BEV003,STR014,West,150,3487.5,True,Display Feature,0.07
2024-03-18,BEV003,STR015,West,134,2680.0,True,BOGO,0.2
2024-03-18,BEV003,STR016,South,116,2900.0,False,,0.0
2024-03-18,BEV003,STR017,South,296,6438.0,True,Display Feature,0.13
2024-03-18,BEV003,STR018,North,62,1550.0,False,,0.0
2024-03-18,BEV003,STR019,North,109,2725.0,False,,0.0
2024-03-18,BEV003,STR020,West,79,1975.0,False,,0.0
2024-03-18,BEV003,STR021,West,68,1700.0,False,,0.0
2024-03-18,BEV003,STR022,South,163,4075.0,False,,0.0
2024-03-18,BEV003,STR023,South,169,4225.0,False,,0.0
2024-03-18,BEV003,STR024,East,80,2000.0,False,,0.0
2024-03-18,BEV003,STR025,East,49,1225.0,False,,0.0
2024-03-18,BEV004,STR001,North,118,7080.0,False,,0.0
2024-03-18,BEV004,STR002,North,53,3180.0,False,,0.0
2024-03-18,BEV004,STR003,West,114,6840.0,False,,0.0
2024-03-18,BEV004,STR004,East,126,7560.0,False,,0.0
2024-03-18,BEV004,STR005,East,86,5160.0,False,,0.0
2024-03-18,BEV004,STR006,East,44,2640.0,False,,0.0
2024-03-18,BEV004,STR007,East,46,2760.0,False,,0.0
2024-03-18,BEV004,STR008,West,101,6060.0,False,,0.0
2024-03-18,BEV004,STR009,South,227,9806.4,True,Display Feature,0.28
2024-03-18,BEV004,STR010,South,178,10680.0,False,,0.0
2024-03-18,BEV004,STR011,East,64,3840.0,False,,0.0
2024-03-18,BEV004,STR012,West,103,5685.6,True,Display Feature,0.08
2024-03-18,BEV004,STR013,South,75,4500.0,False,,0.0
2024-03-18,BEV004,STR014,West,134,8040.0,False,,0.0
2024-03-18,BEV004,STR015,West,128,7142.4,True,Price Cut,0.07
2024-03-18,BEV004,STR016,South,97,5820.0,False,,0.0
2024-03-18,BEV004,STR017,South,204,9914.4,True,Bundle,0.19
2024-03-18,BEV004,STR018,North,78,3556.8,True,Price Cut,0.24
2024-03-18,BEV004,STR019,North,261,12214.8,True,Display Feature,0.22
2024-03-18,BEV004,STR020,West,59,3540.0,False,,0.0
2024-03-18,BEV004,STR021,West,181,9556.8,True,Bundle,0.12
2024-03-18,BEV004,STR022,South,343,17081.4,True,Price Cut,0.17
2024-03-18,BEV004,STR023,South,116,6960.0,False,,0.0
2024-03-18,BEV004,STR024,East,98,5880.0,False,,0.0
2024-03-18,BEV004,STR025,East,74,4440.0,False,,0.0
2024-03-18,BEV005,STR001,North,140,7700.0,False,,0.0
2024-03-18,BEV005,STR002,North,91,5005.0,False,,0.0
2024-03-18,BEV005,STR003,West,129,6527.4,True,Bundle,0.08
2024-03-18,BEV005,STR004,East,179,7186.85,True,BOGO,0.27
2024-03-18,BEV005,STR005,East,209,8276.4,True,Display Feature,0.28
2024-03-18,BEV005,STR006,East,183,8857.2,True,Display Feature,0.12
2024-03-18,BEV005,STR007,East,44,2420.0,False,,0.0
2024-03-18,BEV005,STR008,West,62,3410.0,False,,0.0
2024-03-18,BEV005,STR009,South,54,2970.0,False,,0.0
2024-03-18,BEV005,STR010,South,148,8140.0,False,,0.0
2024-03-18,BEV005,STR011,East,150,6435.0,True,BOGO,0.22
2024-03-18,BEV005,STR012,West,143,7865.0,False,,0.0
2024-03-18,BEV005,STR013,South,158,8690.0,False,,0.0
2024-03-18,BEV005,STR014,West,71,3905.0,False,,0.0
2024-03-18,BEV005,STR015,West,75,4125.0,False,,0.0
2024-03-18,BEV005,STR016,South,105,5775.0,False,,0.0
2024-03-18,BEV005,STR017,South,338,16173.3,True,Display Feature,0.13
2024-03-18,BEV005,STR018,North,144,7920.0,False,,0.0
2024-03-18,BEV005,STR019,North,109,5995.0,False,,0.0
2024-03-18,BEV005,STR020,West,60,3300.0,False,,0.0
2024-03-18,BEV005,STR021,West,91,4304.3,True,BOGO,0.14
2024-03-18,BEV005,STR022,South,92,5060.0,False,,0.0
2024-03-18,BEV005,STR023,South,138,7590.0,False,,0.0
2024-03-18,BEV005,STR024,East,103,5665.0,False,,0.0
2024-03-18,BEV005,STR025,East,97,5335.0,False,,0.0
2024-03-18,BEV006,STR001,North,205,15580.0,True,BOGO,0.2
2024-03-18,BEV006,STR002,North,57,4927.65,True,BOGO,0.09
2024-03-18,BEV006,STR003,West,233,19257.45,True,Display Feature,0.13
2024-03-18,BEV006,STR004,East,41,3895.0,False,,0.0
2024-03-18,BEV006,STR005,East,217,14842.8,True,Price Cut,0.28
2024-03-18,BEV006,STR006,East,78,7410.0,False,,0.0
2024-03-18,BEV006,STR007,East,104,8398.0,True,BOGO,0.15
2024-03-18,BEV006,STR008,West,213,17806.8,True,Display Feature,0.12
2024-03-18,BEV006,STR009,South,152,14440.0,False,,0.0
2024-03-18,BEV006,STR010,South,136,12920.0,False,,0.0
2024-03-18,BEV006,STR011,East,195,14820.0,True,Bundle,0.2
2024-03-18,BEV006,STR012,West,122,11590.0,False,,0.0
2024-03-18,BEV006,STR013,South,56,5320.0,False,,0.0
2024-03-18,BEV006,STR014,West,142,10387.3,True,BOGO,0.23
2024-03-18,BEV006,STR015,West,126,11970.0,False,,0.0
2024-03-18,BEV006,STR016,South,128,12160.0,False,,0.0
2024-03-18,BEV006,STR017,South,95,7400.5,True,BOGO,0.18
2024-03-18,BEV006,STR018,North,54,5130.0,False,,0.0
2024-03-18,BEV006,STR019,North,172,13235.4,True,Price Cut,0.19
2024-03-18,BEV006,STR020,West,88,6186.4,True,Price Cut,0.26
2024-03-18,BEV006,STR021,West,145,13775.0,False,,0.0
2024-03-18,BEV006,STR022,South,76,7220.0,False,,0.0
2024-03-18,BEV006,STR023,South,284,25091.4,True,Display Feature,0.07
2024-03-18,BEV006,STR024,East,95,9025.0,False,,0.0
2024-03-18,BEV006,STR025,East,174,14711.7,True,Display Feature,0.11
2024-03-18,BEV007,STR001,North,134,10720.0,False,,0.0
2024-03-18,BEV007,STR002,North,88,7040.0,False,,0.0
2024-03-18,BEV007,STR003,West,234,14040.0,True,Bundle,0.25
2024-03-18,BEV007,STR004,East,52,4160.0,False,,0.0
2024-03-18,BEV007,STR005,East,130,10400.0,False,,0.0
2024-03-18,BEV007,STR006,East,38,3040.0,False,,0.0
2024-03-18,BEV007,STR007,East,88,7040.0,False,,0.0
2024-03-18,BEV007,STR008,West,135,10800.0,False,,0.0
2024-03-18,BEV007,STR009,South,81,6480.0,False,,0.0
