week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-03-11,BEV005,STR015,390,79,207,262,False
2024-03-11,BEV005,STR016,443,244,72,615,False
2024-03-11,BEV005,STR017,211,167,132,246,False
2024-03-11,BEV005,STR018,211,59,205,65,False
2024-03-11,BEV005,STR019,331,53,70,314,False
2024-03-11,BEV005,STR020,201,64,93,172,False
2024-03-11,BEV005,STR021,497,232,137,592,False
2024-03-11,BEV005,STR022,328,259,174,413,False
2024-03-11,BEV005,STR023,163,213,104,272,False
2024-03-11,BEV005,STR024,353,266,127,492,False
2024-03-11,BEV005,STR025,377,240,41,576,False
2024-03-11,BEV006,STR001,438,287,143,582,False
2024-03-11,BEV006,STR002,488,261,146,603,False
2024-03-11,BEV006,STR003,223,122,62,283,False
2024-03-11,BEV006,STR004,345,272,131,486,False
2024-03-11,BEV006,STR005,155,139,159,135,False
2024-03-11,BEV006,STR006,481,159,100,540,False
2024-03-11,BEV006,STR007,170,78,87,161,False
2024-03-11,BEV006,STR008,207,282,221,268,False
2024-03-11,BEV006,STR009,425,165,103,487,False
2024-03-11,BEV006,STR010,397,170,321,246,False
2024-03-11,BEV006,STR011,282,118,69,331,False
2024-03-11,BEV006,STR012,229,225,100,354,False
2024-03-11,BEV006,STR013,447,284,158,573,False
2024-03-11,BEV006,STR014,195,57,72,180,False
2024-03-11,BEV006,STR015,222,135,99,258,False
2024-03-11,BEV006,STR016,409,239,55,593,False
2024-03-11,BEV006,STR017,198,222,94,326,False
2024-03-11,BEV006,STR018,448,208,229,427,False
2024-03-11,BEV006,STR019,336,197,138,395,False
2024-03-11,BEV006,STR020,196,134,106,224,False
2024-03-11,BEV006,STR021,282,114,108,288,False
2024-03-11,BEV006,STR022,156,76,68,164,False
2024-03-11,BEV006,STR023,347,107,99,355,False
2024-03-11,BEV006,STR024,327,224,70,481,False
2024-03-11,BEV006,STR025,408,293,120,581,False
2024-03-11,BEV007,STR001,311,184,96,399,False
2024-03-11,BEV007,STR002,300,70,102,268,False
2024-03-11,BEV007,STR003,263,143,113,293,False
2024-03-11,BEV007,STR004,246,92,51,287,False
2024-03-11,BEV007,STR005,293,90,88,295,False
2024-03-11,BEV007,STR006,314,213,90,437,False
2024-03-11,BEV007,STR007,386,213,113,486,False
2024-03-11,BEV007,STR008,409,171,62,518,False
2024-03-11,BEV007,STR009,334,178,170,342,False
2024-03-11,BEV007,STR010,462,249,143,568,False
2024-03-11,BEV007,STR011,356,75,118,313,False
2024-03-11,BEV007,STR012,211,214,143,282,False
2024-03-11,BEV007,STR013,334,296,280,350,False
2024-03-11,BEV007,STR014,287,160,162,285,False
2024-03-11,BEV007,STR015,423,148,86,485,False
2024-03-11,BEV007,STR016,171,75,286,0,True
2024-03-11,BEV007,STR017,483,208,179,512,False
2024-03-11,BEV007,STR018,356,296,220,432,False
2024-03-11,BEV007,STR019,428,178,145,461,False
2024-03-11,BEV007,STR020,208,98,239,67,False
2024-03-11,BEV007,STR021,469,136,72,533,False
2024-03-11,BEV007,STR022,419,130,256,293,False
2024-03-11,BEV007,STR023,444,101,120,425,False
2024-03-11,BEV007,STR024,459,248,210,497,False
2024-03-11,BEV007,STR025,173,53,125,101,False
2024-03-11,BEV008,STR001,166,298,44,420,False
2024-03-11,BEV008,STR002,464,244,79,629,False
2024-03-11,BEV008,STR003,252,232,162,322,False
2024-03-11,BEV008,STR004,323,265,211,377,False
2024-03-11,BEV008,STR005,414,189,82,521,False
2024-03-11,BEV008,STR006,299,147,126,320,False
2024-03-11,BEV008,STR007,244,202,192,254,False
2024-03-11,BEV008,STR008,182,102,70,214,False
2024-03-11,BEV008,STR009,498,92,127,463,False
2024-03-11,BEV008,STR010,246,205,68,383,False
2024-03-11,BEV008,STR011,405,240,90,555,False
2024-03-11,BEV008,STR012,456,247,151,552,False
2024-03-11,BEV008,STR013,253,227,70,410,False
2024-03-11,BEV008,STR014,190,208,122,276,False
2024-03-11,BEV008,STR015,439,107,127,419,False
2024-03-11,BEV008,STR016,291,63,168,186,False
2024-03-11,BEV008,STR017,214,288,253,249,False
2024-03-11,BEV008,STR018,313,102,79,336,False
2024-03-11,BEV008,STR019,345,218,44,519,False
2024-03-11,BEV008,STR020,163,114,291,0,True
2024-03-11,BEV008,STR021,292,178,64,406,False
2024-03-11,BEV008,STR022,462,229,174,517,False
2024-03-11,BEV008,STR023,190,125,95,220,False
2024-03-11,BEV008,STR024,467,286,162,591,False
2024-03-11,BEV008,STR025,226,259,118,367,False
2024-03-11,BEV009,STR001,249,118,71,296,False
2024-03-11,BEV009,STR002,439,126,140,425,False
2024-03-11,BEV009,STR003,279,79,174,184,False
2024-03-11,BEV009,STR004,202,187,71,318,False
2024-03-11,BEV009,STR005,453,167,99,521,False
2024-03-11,BEV009,STR006,175,256,110,321,False
2024-03-11,BEV009,STR007,158,235,130,263,False
2024-03-11,BEV009,STR008,150,61,138,73,False
2024-03-11,BEV009,STR009,311,181,128,364,False
2024-03-11,BEV009,STR010,408,93,66,435,False
2024-03-11,BEV009,STR011,227,115,176,166,False
2024-03-11,BEV009,STR012,401,273,136,538,False
2024-03-11,BEV009,STR013,221,66,121,166,False
2024-03-11,BEV009,STR014,416,63,127,352,False
2024-03-11,BEV009,STR015,496,64,50,510,False
2024-03-11,BEV009,STR016,383,98,132,349,False
2024-03-11,BEV009,STR017,479,295,127,647,False
2024-03-11,BEV009,STR018,446,178,49,575,False
2024-03-11,BEV009,STR019,450,164,59,555,False
2024-03-11,BEV009,STR020,461,231,159,533,False
2024-03-11,BEV009,STR021,238,125,60,303,False
2024-03-11,BEV009,STR022,487,175,102,560,False
2024-03-11,BEV009,STR023,164,266,126,304,False
2024-03-11,BEV009,STR024,445,293,59,679,False
2024-03-11,BEV009,STR025,405,293,170,528,False
2024-03-11,BEV010,STR001,154,201,141,214,False
2024-03-11,BEV010,STR002,153,141,76,218,False
2024-03-11,BEV010,STR003,193,189,157,225,False
2024-03-11,BEV010,STR004,284,269,109,444,False
2024-03-11,BEV010,STR005,379,297,124,552,False
2024-03-11,BEV010,STR006,459,144,45,558,False
2024-03-11,BEV010,STR007,294,155,216,233,False
2024-03-11,BEV010,STR008,206,79,79,206,False
2024-03-11,BEV010,STR009,362,75,90,347,False
2024-03-11,BEV010,STR010,206,279,157,328,False
2024-03-11,BEV010,STR011,259,124,59,324,False
2024-03-11,BEV010,STR012,493,300,149,644,False
2024-03-11,BEV010,STR013,216,149,106,259,False
2024-03-11,BEV010,STR014,353,119,108,364,False
2024-03-11,BEV010,STR015,460,85,114,431,False
2024-03-11,BEV010,STR016,373,138,297,214,False
2024-03-11,BEV010,STR017,493,113,66,540,False
2024-03-11,BEV010,STR018,375,77,187,265,False
2024-03-11,BEV010,STR019,178,144,188,134,False
2024-03-11,BEV010,STR020,268,83,95,256,False
2024-03-11,BEV010,STR021,223,273,119,377,False
2024-03-11,BEV010,STR022,172,90,273,0,True
2024-03-11,BEV010,STR023,445,278,81,642,False
2024-03-11,BEV010,STR024,361,295,39,617,False
2024-03-11,BEV010,STR025,331,241,75,497,False
2024-03-11,BEV011,STR001,462,201,99,564,False
2024-03-11,BEV011,STR002,213,116,119,210,False
2024-03-11,BEV011,STR003,454,152,84,522,False
2024-03-11,BEV011,STR004,155,180,48,287,False
2024-03-11,BEV011,STR005,486,85,39,532,False
2024-03-11,BEV011,STR006,342,186,52,476,False
2024-03-11,BEV011,STR007,339,169,97,411,False
2024-03-11,BEV011,STR008,472,254,159,567,False
2024-03-11,BEV011,STR009,153,58,124,87,False
2024-03-11,BEV011,STR010,219,175,55,339,False
2024-03-11,BEV011,STR011,303,191,75,419,False
2024-03-11,BEV011,STR012,155,85,141,99,False
2024-03-11,BEV011,STR013,316,286,202,400,False
2024-03-11,BEV011,STR014,372,138,310,200,False
2024-03-11,BEV011,STR015,184,98,102,180,False
2024-03-11,BEV011,STR016,307,277,137,447,False
2024-03-11,BEV011,STR017,273,116,108,281,False
2024-03-11,BEV011,STR018,342,206,64,484,False
2024-03-11,BEV011,STR019,403,221,67,557,False
2024-03-11,BEV011,STR020,335,280,121,494,False
2024-03-11,BEV011,STR021,387,70,102,355,False
2024-03-11,BEV011,STR022,488,127,100,515,False
2024-03-11,BEV011,STR023,206,149,168,187,False
2024-03-11,BEV011,STR024,381,218,121,478,False
2024-03-11,BEV011,STR025,334,93,120,307,False
2024-03-11,BEV012,STR001,202,233,78,357,False
2024-03-11,BEV012,STR002,411,215,112,514,False
2024-03-11,BEV012,STR003,492,244,126,610,False
2024-03-11,BEV012,STR004,350,145,123,372,False
2024-03-11,BEV012,STR005,153,138,188,103,False
2024-03-11,BEV012,STR006,474,264,73,665,False
2024-03-11,BEV012,STR007,492,253,109,636,False
2024-03-11,BEV012,STR008,415,221,94,542,False
2024-03-11,BEV012,STR009,279,189,142,326,False
2024-03-11,BEV012,STR010,380,258,82,556,False
2024-03-11,BEV012,STR011,153,67,105,115,False
2024-03-11,BEV012,STR012,208,300,86,422,False
2024-03-11,BEV012,STR013,319,199,148,370,False
2024-03-11,BEV012,STR014,420,211,108,523,False
2024-03-11,BEV012,STR015,221,278,77,422,False
2024-03-11,BEV012,STR016,251,282,171,362,False
2024-03-11,BEV012,STR017,238,131,111,258,False
2024-03-11,BEV012,STR018,304,133,104,333,False
2024-03-11,BEV012,STR019,300,116,117,299,False
2024-03-11,BEV012,STR020,454,132,154,432,False
2024-03-11,BEV012,STR021,249,146,73,322,False
2024-03-11,BEV012,STR022,423,290,86,627,False
2024-03-11,BEV012,STR023,289,97,153,233,False
2024-03-11,BEV012,STR024,439,204,36,607,False
2024-03-11,BEV012,STR025,345,271,43,573,False
2024-03-11,BEV013,STR001,405,163,161,407,False
2024-03-11,BEV013,STR002,277,225,297,205,False
2024-03-11,BEV013,STR003,496,52,125,423,False
2024-03-11,BEV013,STR004,428,89,37,480,False
2024-03-11,BEV013,STR005,430,225,240,415,False
2024-03-11,BEV013,STR006,402,129,95,436,False
2024-03-11,BEV013,STR007,215,185,76,324,False
2024-03-11,BEV013,STR008,301,287,85,503,False
2024-03-11,BEV013,STR009,476,153,110,519,False
2024-03-11,BEV013,STR010,415,50,60,405,False
2024-03-11,BEV013,STR011,293,263,56,500,False
2024-03-11,BEV013,STR012,253,172,62,363,False
2024-03-11,BEV013,STR013,394,57,198,253,False
2024-03-11,BEV013,STR014,255,108,165,198,False
2024-03-11,BEV013,STR015,375,280,103,552,False
2024-03-11,BEV013,STR016,310,86,141,255,False
2024-03-11,BEV013,STR017,466,103,61,508,False
2024-03-11,BEV013,STR018,489,276,268,497,False
2024-03-11,BEV013,STR019,300,129,57,372,False
2024-03-11,BEV013,STR020,378,91,133,336,False
2024-03-11,BEV013,STR021,251,133,246,138,False
2024-03-11,BEV013,STR022,249,218,78,389,False
2024-03-11,BEV013,STR023,453,238,88,603,False
2024-03-11,BEV013,STR024,301,118,36,383,False
2024-03-11,BEV013,STR025,426,269,134,561,False
2024-03-11,BEV014,STR001,439,244,48,635,False
2024-03-11,BEV014,STR002,323,255,107,471,False
2024-03-11,BEV014,STR003,253,158,99,312,False
2024-03-11,BEV014,STR004,156,162,66,252,False
2024-03-11,BEV014,STR005,408,264,60,612,False
2024-03-11,BEV014,STR006,307,286,61,532,False
2024-03-11,BEV014,STR007,262,231,123,370,False
2024-03-11,BEV014,STR008,150,103,113,140,False
2024-03-11,BEV014,STR009,385,182,270,297,False
2024-03-11,BEV014,STR010,163,300,73,390,False
2024-03-11,BEV014,STR011,153,137,127,163,False
2024-03-11,BEV014,STR012,403,101,68,436,False
2024-03-11,BEV014,STR013,412,60,302,170,False
2024-03-11,BEV014,STR014,348,183,116,415,False
2024-03-11,BEV014,STR015,196,90,229,57,False
2024-03-11,BEV014,STR016,382,88,192,278,False
2024-03-11,BEV014,STR017,499,192,122,569,False
2024-03-11,BEV014,STR018,354,97,65,386,False
2024-03-11,BEV014,STR019,470,230,59,641,False
2024-03-11,BEV014,STR020,242,241,158,325,False
2024-03-11,BEV014,STR021,266,92,56,302,False
2024-03-11,BEV014,STR022,381,288,122,547,False
2024-03-11,BEV014,STR023,201,288,182,307,False
2024-03-11,BEV014,STR024,358,239,87,510,False
2024-03-11,BEV014,STR025,289,109,126,272,False
2024-03-11,BEV015,STR001,193,170,83,280,False
2024-03-11,BEV015,STR002,259,179,95,343,False
2024-03-11,BEV015,STR003,259,277,50,486,False
2024-03-11,BEV015,STR004,425,241,56,610,False
2024-03-11,BEV015,STR005,435,124,98,461,False
2024-03-11,BEV015,STR006,385,104,203,286,False
2024-03-11,BEV015,STR007,359,163,56,466,False
2024-03-11,BEV015,STR008,286,60,134,212,False
2024-03-11,BEV015,STR009,367,264,156,475,False
2024-03-11,BEV015,STR010,265,70,145,190,False
2024-03-11,BEV015,STR011,334,278,66,546,False
2024-03-11,BEV015,STR012,422,128,73,477,False
2024-03-11,BEV015,STR013,425,204,121,508,False
2024-03-11,BEV015,STR014,493,238,44,687,False
2024-03-11,BEV015,STR015,221,65,77,209,False
2024-03-11,BEV015,STR016,254,208,72,390,False
2024-03-11,BEV015,STR017,312,242,150,404,False
2024-03-11,BEV015,STR018,340,271,96,515,False
2024-03-11,BEV015,STR019,314,259,120,453,False
2024-03-11,BEV015,STR020,425,164,58,531,False
2024-03-11,BEV015,STR021,264,78,179,163,False
2024-03-11,BEV015,STR022,462,54,109,407,False
2024-03-11,BEV015,STR023,167,300,122,345,False
2024-03-11,BEV015,STR024,212,250,76,386,False
2024-03-11,BEV015,STR025,444,57,160,341,False
2024-03-18,BEV001,STR001,463,222,110,575,False
2024-03-18,BEV001,STR002,362,108,219,251,False
2024-03-18,BEV001,STR003,324,193,73,444,False
2024-03-18,BEV001,STR004,259,283,45,497,False
2024-03-18,BEV001,STR005,261,281,171,371,False
2024-03-18,BEV001,STR006,389,255,129,515,False
2024-03-18,BEV001,STR007,479,204,121,562,False
2024-03-18,BEV001,STR008,313,212,160,365,False
2024-03-18,BEV001,STR009,272,291,78,485,False
2024-03-18,BEV001,STR010,340,94,224,210,False
2024-03-18,BEV001,STR011,323,55,73,305,False
2024-03-18,BEV001,STR012,322,57,126,253,False
2024-03-18,BEV001,STR013,424,159,135,448,False
2024-03-18,BEV001,STR014,255,122,234,143,False
2024-03-18,BEV001,STR015,421,108,174,355,False
2024-03-18,BEV001,STR016,319,137,136,320,False
2024-03-18,BEV001,STR017,442,226,75,593,False
2024-03-18,BEV001,STR018,158,262,112,308,False
2024-03-18,BEV001,STR019,434,197,130,501,False
2024-03-18,BEV001,STR020,496,236,163,569,False
2024-03-18,BEV001,STR021,188,201,71,318,False
2024-03-18,BEV001,STR022,208,276,157,327,False
2024-03-18,BEV001,STR023,178,187,124,241,False
2024-03-18,BEV001,STR024,271,144,117,298,False
2024-03-18,BEV001,STR025,270,154,178,246,False
2024-03-18,BEV002,STR001,486,149,126,509,False
2024-03-18,BEV002,STR002,288,69,144,213,False
2024-03-18,BEV002,STR003,306,277,67,516,False
2024-03-18,BEV002,STR004,226,146,270,102,False
2024-03-18,BEV002,STR005,229,299,55,473,False
2024-03-18,BEV002,STR006,242,213,74,381,False
2024-03-18,BEV002,STR007,443,195,161,477,False
2024-03-18,BEV002,STR008,218,149,147,220,False
2024-03-18,BEV002,STR009,441,279,158,562,False
2024-03-18,BEV002,STR010,392,93,61,424,False
2024-03-18,BEV002,STR011,428,164,260,332,False
2024-03-18,BEV002,STR012,297,213,44,466,False
2024-03-18,BEV002,STR013,439,184,331,292,False
2024-03-18,BEV002,STR014,283,237,118,402,False
2024-03-18,BEV002,STR015,287,264,102,449,False
2024-03-18,BEV002,STR016,409,119,323,205,False
2024-03-18,BEV002,STR017,333,172,283,222,False
2024-03-18,BEV002,STR018,472,151,61,562,False
2024-03-18,BEV002,STR019,427,82,82,427,False
2024-03-18,BEV002,STR020,433,131,155,409,False
2024-03-18,BEV002,STR021,230,215,300,145,False
2024-03-18,BEV002,STR022,413,122,109,426,False
2024-03-18,BEV002,STR023,423,163,78,508,False
2024-03-18,BEV002,STR024,402,107,85,424,False
2024-03-18,BEV002,STR025,354,113,99,368,False
2024-03-18,BEV003,STR001,238,229,156,311,False
2024-03-18,BEV003,STR002,182,201,89,294,False
2024-03-18,BEV003,STR003,152,87,130,109,False
2024-03-18,BEV003,STR004,245,59,88,216,False
2024-03-18,BEV003,STR005,421,244,132,533,False
2024-03-18,BEV003,STR006,296,287,48,535,False
2024-03-18,BEV003,STR007,471,270,106,635,False
2024-03-18,BEV003,STR008,252,80,182,150,False
2024-03-18,BEV003,STR009,372,225,162,435,False
2024-03-18,BEV003,STR010,174,57,136,95,False
2024-03-18,BEV003,STR011,270,69,60,279,False
2024-03-18,BEV003,STR012,206,164,197,173,False
2024-03-18,BEV003,STR013,278,190,90,378,False
2024-03-18,BEV003,STR014,372,222,150,444,False
2024-03-18,BEV003,STR015,176,286,134,328,False
2024-03-18,BEV003,STR016,206,126,116,216,False
2024-03-18,BEV003,STR017,208,220,296,132,False
2024-03-18,BEV003,STR018,232,56,62,226,False
2024-03-18,BEV003,STR019,246,157,109,294,False
2024-03-18,BEV003,STR020,401,265,79,587,False
2024-03-18,BEV003,STR021,151,161,68,244,False
2024-03-18,BEV003,STR022,327,160,163,324,False
2024-03-18,BEV003,STR023,191,89,169,111,False
2024-03-18,BEV003,STR024,366,60,80,346,False
2024-03-18,BEV003,STR025,303,164,49,418,False
2024-03-18,BEV004,STR001,412,165,118,459,False
2024-03-18,BEV004,STR002,396,258,53,601,False
2024-03-18,BEV004,STR003,390,223,114,499,False
2024-03-18,BEV004,STR004,348,246,126,468,False
2024-03-18,BEV004,STR005,293,129,86,336,False
2024-03-18,BEV004,STR006,477,171,44,604,False
2024-03-18,BEV004,STR007,197,113,46,264,False
2024-03-18,BEV004,STR008,223,270,101,392,False
2024-03-18,BEV004,STR009,151,116,227,40,False
2024-03-18,BEV004,STR010,474,171,178,467,False
2024-03-18,BEV004,STR011,224,264,64,424,False
2024-03-18,BEV004,STR012,354,64,103,315,False
2024-03-18,BEV004,STR013,275,97,75,297,False
2024-03-18,BEV004,STR014,483,233,134,582,False
2024-03-18,BEV004,STR015,263,137,128,272,False
2024-03-18,BEV004,STR016,152,108,97,163,False
2024-03-18,BEV004,STR017,151,277,204,224,False
2024-03-18,BEV004,STR018,372,167,78,461,False
2024-03-18,BEV004,STR019,485,74,261,298,False
2024-03-18,BEV004,STR020,182,103,59,226,False
2024-03-18,BEV004,STR021,340,157,181,316,False
2024-03-18,BEV004,STR022,295,101,343,53,False
2024-03-18,BEV004,STR023,191,80,116,155,False
2024-03-18,BEV004,STR024,282,273,98,457,False
2024-03-18,BEV004,STR025,213,289,74,428,False
2024-03-18,BEV005,STR001,489,279,140,628,False
2024-03-18,BEV005,STR002,344,279,91,532,False
2024-03-18,BEV005,STR003,278,279,129,428,False
2024-03-18,BEV005,STR004,190,161,179,172,False
2024-03-18,BEV005,STR005,387,209,209,387,False
2024-03-18,BEV005,STR006,378,278,183,473,False
2024-03-18,BEV005,STR007,296,189,44,441,False
2024-03-18,BEV005,STR008,152,183,62,273,False
2024-03-18,BEV005,STR009,246,240,54,432,False
2024-03-18,BEV005,STR010,241,143,148,236,False
2024-03-18,BEV005,STR011,163,77,150,90,False
2024-03-18,BEV005,STR012,343,133,143,333,False
2024-03-18,BEV005,STR013,381,213,158,436,False
2024-03-18,BEV005,STR014,259,208,71,396,False
2024-03-18,BEV005,STR015,218,246,75,389,False
2024-03-18,BEV005,STR016,484,295,105,674,False
2024-03-18,BEV005,STR017,316,185,338,163,False
2024-03-18,BEV005,STR018,196,231,144,283,False
2024-03-18,BEV005,STR019,278,228,109,397,False
2024-03-18,BEV005,STR020,211,279,60,430,False
2024-03-18,BEV005,STR021,320,261,91,490,False
2024-03-18,BEV005,STR022,200,259,92,367,False
2024-03-18,BEV005,STR023,464,148,138,474,False
2024-03-18,BEV005,STR024,319,141,103,357,False
2024-03-18,BEV005,STR025,220,159,97,282,False
2024-03-18,BEV006,STR001,175,178,205,148,False
2024-03-18,BEV006,STR002,385,183,57,511,False
2024-03-18,BEV006,STR003,333,247,233,347,False
2024-03-18,BEV006,STR004,298,116,41,373,False
2024-03-18,BEV006,STR005,203,179,217,165,False
2024-03-18,BEV006,STR006,437,192,78,551,False
2024-03-18,BEV006,STR007,390,157,104,443,False
2024-03-18,BEV006,STR008,212,238,213,237,False
2024-03-18,BEV006,STR009,235,86,152,169,False
2024-03-18,BEV006,STR010,307,273,136,444,False
2024-03-18,BEV006,STR011,385,175,195,365,False
2024-03-18,BEV006,STR012,451,189,122,518,False
2024-03-18,BEV006,STR013,261,171,56,376,False
2024-03-18,BEV006,STR014,266,238,142,362,False
2024-03-18,BEV006,STR015,311,161,126,346,False
2024-03-18,BEV006,STR016,229,201,128,302,False
2024-03-18,BEV006,STR017,418,94,95,417,False
2024-03-18,BEV006,STR018,484,130,54,560,False
2024-03-18,BEV006,STR019,419,133,172,380,False
2024-03-18,BEV006,STR020,436,76,88,424,False
2024-03-18,BEV006,STR021,407,188,145,450,False
2024-03-18,BEV006,STR022,290,120,76,334,False
2024-03-18,BEV006,STR023,213,93,284,22,False
2024-03-18,BEV006,STR024,404,118,95,427,False
2024-03-18,BEV006,STR025,356,209,174,391,False
2024-03-18,BEV007,STR001,388,249,134,503,False
2024-03-18,BEV007,STR002,370,278,88,560,False
2024-03-18,BEV007,STR003,251,232,234,249,False
2024-03-18,BEV007,STR004,294,217,52,459,False
2024-03-18,BEV007,STR005,435,75,130,380,False
2024-03-18,BEV007,STR006,387,89,38,438,False
2024-03-18,BEV007,STR007,443,155,88,510,False
2024-03-18,BEV007,STR008,443,59,135,367,False
2024-03-18,BEV007,STR009,465,178,81,562,False
2024-03-18,BEV007,STR010,337,219,81,475,False
2024-03-18,BEV007,STR011,370,168,156,382,False
2024-03-18,BEV007,STR012,361,295,50,606,False
2024-03-18,BEV007,STR013,224,274,106,392,False
2024-03-18,BEV007,STR014,357,274,46,585,False
2024-03-18,BEV007,STR015,244,214,158,300,False
2024-03-18,BEV007,STR016,314,83,91,306,False
2024-03-18,BEV007,STR017,418,252,110,560,False
2024-03-18,BEV007,STR018,446,111,75,482,False
2024-03-18,BEV007,STR019,290,188,115,363,False
2024-03-18,BEV007,STR020,233,106,69,270,False
2024-03-18,BEV007,STR021,398,78,58,418,False
2024-03-18,BEV007,STR022,293,155,114,334,False
2024-03-18,BEV007,STR023,450,122,67,505,False
2024-03-18,BEV007,STR024,410,186,36,560,False
2024-03-18,BEV007,STR025,477,89,108,458,False
2024-03-18,BEV008,STR001,208,96,139,165,False
2024-03-18,BEV008,STR002,325,95,79,341,False
2024-03-18,BEV008,STR003,489,278,227,540,False
2024-03-18,BEV008,STR004,183,62,107,138,False
2024-03-18,BEV008,STR005,361,90,99,352,False
2024-03-18,BEV008,STR006,226,298,41,483,False
2024-03-18,BEV008,STR007,467,107,96,478,False
2024-03-18,BEV008,STR008,314,293,242,365,False
2024-03-18,BEV008,STR009,208,60,156,112,False
2024-03-18,BEV008,STR010,241,211,206,246,False
2024-03-18,BEV008,STR011,234,236,55,415,False
2024-03-18,BEV008,STR012,162,207,298,71,False
2024-03-18,BEV008,STR013,338,264,153,449,False
2024-03-18,BEV008,STR014,500,167,287,380,False
2024-03-18,BEV008,STR015,496,74,66,504,False
2024-03-18,BEV008,STR016,381,109,134,356,False
2024-03-18,BEV008,STR017,352,263,56,559,False
2024-03-18,BEV008,STR018,447,150,110,487,False
2024-03-18,BEV008,STR019,433,61,144,350,False
2024-03-18,BEV008,STR020,159,90,212,37,False
2024-03-18,BEV008,STR021,288,200,67,421,False
2024-03-18,BEV008,STR022,279,134,68,345,False
2024-03-18,BEV008,STR023,340,158,146,352,False
2024-03-18,BEV008,STR024,459,64,121,402,False
2024-03-18,BEV008,STR025,195,50,127,118,False
2024-03-18,BEV009,STR001,226,235,50,411,False
2024-03-18,BEV009,STR002,171,84,177,78,False
2024-03-18,BEV009,STR003,378,152,140,390,False
2024-03-18,BEV009,STR004,154,251,54,351,False
2024-03-18,BEV009,STR005,457,79,87,449,False
2024-03-18,BEV009,STR006,277,109,131,255,False
2024-03-18,BEV009,STR007,183,197,57,323,False
2024-03-18,BEV009,STR008,384,222,224,382,False
2024-03-18,BEV009,STR009,302,218,50,470,False
2024-03-18,BEV009,STR010,339,187,231,295,False
2024-03-18,BEV009,STR011,277,246,117,406,False
2024-03-18,BEV009,STR012,296,144,127,313,False
2024-03-18,BEV009,STR013,190,300,146,344,False
2024-03-18,BEV009,STR014,383,155,50,488,False
2024-03-18,BEV009,STR015,363,135,152,346,False
2024-03-18,BEV009,STR016,241,210,151,300,False
2024-03-18,BEV009,STR017,262,69,121,210,False
2024-03-18,BEV009,STR018,467,133,81,519,False
2024-03-18,BEV009,STR019,488,183,227,444,False
2024-03-18,BEV009,STR020,427,210,146,491,False
2024-03-18,BEV009,STR021,283,60,312,31,False
2024-03-18,BEV009,STR022,467,117,171,413,False
2024-03-18,BEV009,STR023,284,135,87,332,False
2024-03-18,BEV009,STR024,186,275,130,331,False
2024-03-18,BEV009,STR025,449,292,85,656,False
2024-03-18,BEV010,STR001,412,242,89,565,False
2024-03-18,BEV010,STR002,478,115,124,469,False
2024-03-18,BEV010,STR003,463,209,106,566,False
2024-03-18,BEV010,STR004,446,75,47,474,False
2024-03-18,BEV010,STR005,368,147,105,410,False
2024-03-18,BEV010,STR006,223,80,126,177,False
2024-03-18,BEV010,STR007,309,104,45,368,False
2024-03-18,BEV010,STR008,471,268,81,658,False
2024-03-18,BEV010,STR009,295,156,52,399,False
2024-03-18,BEV010,STR010,190,229,158,261,False
2024-03-18,BEV010,STR011,168,282,85,365,False
2024-03-18,BEV010,STR012,445,95,262,278,False
2024-03-18,BEV010,STR013,422,202,55,569,False
2024-03-18,BEV010,STR014,500,257,179,578,False
2024-03-18,BEV010,STR015,442,64,96,410,False
2024-03-18,BEV010,STR016,379,119,190,308,False
2024-03-18,BEV010,STR017,317,248,175,390,False
2024-03-18,BEV010,STR018,164,74,40,198,False
2024-03-18,BEV010,STR019,318,108,128,298,False
2024-03-18,BEV010,STR020,474,288,79,683,False
2024-03-18,BEV010,STR021,447,292,152,587,False
2024-03-18,BEV010,STR022,415,125,130,410,False
2024-03-18,BEV010,STR023,417,186,212,391,False
2024-03-18,BEV010,STR024,237,168,131,274,False
2024-03-18,BEV010,STR025,333,61,37,357,False
2024-03-18,BEV011,STR001,334,290,133,491,False
2024-03-18,BEV011,STR002,347,150,126,371,False
2024-03-18,BEV011,STR003,215,229,88,356,False
2024-03-18,BEV011,STR004,369,250,103,516,False
2024-03-18,BEV011,STR005,296,197,57,436,False
2024-03-18,BEV011,STR006,373,161,135,399,False
2024-03-18,BEV011,STR007,335,299,167,467,False
2024-03-18,BEV011,STR008,243,94,94,243,False
2024-03-18,BEV011,STR009,293,65,168,190,False
2024-03-18,BEV011,STR010,244,94,135,203,False
2024-03-18,BEV011,STR011,353,93,75,371,False
2024-03-18,BEV011,STR012,329,192,96,425,False
2024-03-18,BEV011,STR013,188,246,141,293,False
2024-03-18,BEV011,STR014,492,95,143,444,False
2024-03-18,BEV011,STR015,393,152,84,461,False
2024-03-18,BEV011,STR016,426,283,76,633,False
2024-03-18,BEV011,STR017,207,175,147,235,False
2024-03-18,BEV011,STR018,372,282,132,522,False
2024-03-18,BEV011,STR019,296,199,91,404,False
2024-03-18,BEV011,STR020,190,186,101,275,False
2024-03-18,BEV011,STR021,399,61,137,323,False
2024-03-18,BEV011,STR022,218,134,84,268,False
2024-03-18,BEV011,STR023,426,68,159,335,False
2024-03-18,BEV011,STR024,406,96,133,369,False
2024-03-18,BEV011,STR025,344,133,100,377,False
